Quality,Authenticity,Correspondence,image_path,model,Challenge,Category,Prompt
55.95035578120254,53.40461270426404,51.7453899217078,./Dataset/AIGCIQA2023/Image/allimg/593.png,DallE,Imagination,Outdoor Scenes,A large city fountain that has milk instead of water. Several cats are leaning into the fountain.
56.099281237288096,50.94039088872332,48.50399378153552,./Dataset/AIGCIQA2023/Image/allimg/594.png,DallE,Imagination,Outdoor Scenes,A large city fountain that has milk instead of water. Several cats are leaning into the fountain.
57.88743920702929,54.2797689941746,46.46342256152545,./Dataset/AIGCIQA2023/Image/allimg/595.png,DallE,Imagination,Outdoor Scenes,A large city fountain that has milk instead of water. Several cats are leaning into the fountain.
62.90247212154995,60.830969158825134,61.70001729764514,./Dataset/AIGCIQA2023/Image/allimg/596.png,DallE,Imagination,World Knowledge,an elephant walking on the Great Wall
57.2888482632532,48.68631903678648,46.53514806008836,./Dataset/AIGCIQA2023/Image/allimg/597.png,DallE,Imagination,World Knowledge,an elephant walking on the Great Wall
61.57528326647433,55.012513756867214,60.06443295984553,./Dataset/AIGCIQA2023/Image/allimg/598.png,DallE,Imagination,World Knowledge,an elephant walking on the Great Wall
58.63888342514324,57.84400168648959,59.49157384254069,./Dataset/AIGCIQA2023/Image/allimg/599.png,DallE,Imagination,World Knowledge,an elephant walking on the Great Wall
46.26940871202216,43.48905261541816,54.861831150480064,./Dataset/AIGCIQA2023/Image/allimg/600.png,DallE,Style & Format,Animals,A photo of a panda made of water.
52.86333783247867,53.19468541558693,59.05252354616678,./Dataset/AIGCIQA2023/Image/allimg/601.png,DallE,Style & Format,Animals,A photo of a panda made of water.
48.00894048930087,46.03362839578881,56.05016459382199,./Dataset/AIGCIQA2023/Image/allimg/602.png,DallE,Style & Format,Animals,A photo of a panda made of water.
46.29065528444711,39.850723163599866,47.13781106056814,./Dataset/AIGCIQA2023/Image/allimg/603.png,DallE,Style & Format,Animals,A photo of a panda made of water.
63.327673634998135,62.56440462555975,63.02158358227814,./Dataset/AIGCIQA2023/Image/allimg/604.png,DallE,Style & Format,People,"a portrait of a man wearing sunglasses and a business suit, painting in pop art style"
61.14634198142545,62.70745017441825,63.21961420028001,./Dataset/AIGCIQA2023/Image/allimg/605.png,DallE,Style & Format,People,"a portrait of a man wearing sunglasses and a business suit, painting in pop art style"
53.02996822443363,50.898263652162505,57.21745456089242,./Dataset/AIGCIQA2023/Image/allimg/606.png,DallE,Style & Format,People,"a portrait of a man wearing sunglasses and a business suit, painting in pop art style"
53.348680488548425,48.69446341992992,54.4235020744902,./Dataset/AIGCIQA2023/Image/allimg/607.png,DallE,Style & Format,People,"a portrait of a man wearing sunglasses and a business suit, painting in pop art style"
52.859544823169095,52.13689425528689,56.73299864763735,./Dataset/AIGCIQA2023/Image/allimg/608.png,DallE,Style & Format,Vehicles,a cartoon of a train going to the moon
56.36685942955395,50.71799735936029,54.31215172199708,./Dataset/AIGCIQA2023/Image/allimg/609.png,DallE,Style & Format,Vehicles,a cartoon of a train going to the moon
54.89877450394474,47.10926091574729,52.08444891937897,./Dataset/AIGCIQA2023/Image/allimg/610.png,DallE,Style & Format,Vehicles,a cartoon of a train going to the moon
56.5556732583653,56.905084353155054,54.241987246057946,./Dataset/AIGCIQA2023/Image/allimg/611.png,DallE,Style & Format,Vehicles,a cartoon of a train going to the moon
53.443035333277024,54.57542851130074,46.02955330888195,./Dataset/AIGCIQA2023/Image/allimg/612.png,DallE,Style & Format,Artifacts,A spaceship made of cardboard.
63.28503147899778,60.57260244887273,56.95549354081587,./Dataset/AIGCIQA2023/Image/allimg/613.png,DallE,Style & Format,Artifacts,A spaceship made of cardboard.
66.14652378453131,66.93786101565,67.32081170253338,./Dataset/AIGCIQA2023/Image/allimg/614.png,DallE,Style & Format,Artifacts,A spaceship made of cardboard.
55.71031211023222,52.59949385077845,55.23045666359659,./Dataset/AIGCIQA2023/Image/allimg/615.png,DallE,Style & Format,Artifacts,A spaceship made of cardboard.
64.04059516091746,63.22473512044202,54.4776479564386,./Dataset/AIGCIQA2023/Image/allimg/616.png,DallE,Style & Format,Produce & Plants,A photo of a lotus flower made of water. 
60.82430328067959,62.68710784865499,47.297821327450926,./Dataset/AIGCIQA2023/Image/allimg/617.png,DallE,Style & Format,Produce & Plants,A photo of a lotus flower made of water. 
58.198046359146886,56.03470004523275,51.20314218028516,./Dataset/AIGCIQA2023/Image/allimg/618.png,DallE,Style & Format,Produce & Plants,A photo of a lotus flower made of water. 
63.36418768048624,60.24624160916222,52.601756971338986,./Dataset/AIGCIQA2023/Image/allimg/619.png,DallE,Style & Format,Produce & Plants,A photo of a lotus flower made of water. 
52.47167419927344,53.861095005212505,55.86153211413207,./Dataset/AIGCIQA2023/Image/allimg/620.png,DallE,Style & Format,Food & Beverage,a painting of the food of china
46.95353419066488,49.565032277713534,49.70220235239985,./Dataset/AIGCIQA2023/Image/allimg/621.png,DallE,Style & Format,Food & Beverage,a painting of the food of china
58.70437428258727,54.33035458439493,54.7166735689796,./Dataset/AIGCIQA2023/Image/allimg/622.png,DallE,Style & Format,Food & Beverage,a painting of the food of china
54.94585150552504,54.92084943081479,56.17301003793754,./Dataset/AIGCIQA2023/Image/allimg/623.png,DallE,Style & Format,Food & Beverage,a painting of the food of china
52.596995537333285,51.73689005165537,41.98372688527607,./Dataset/AIGCIQA2023/Image/allimg/624.png,DallE,Style & Format,Illustrations,"an emoji of a baby penguin wearing a blue hat, red gloves, green shirt, and yellow pants"
58.356837466547645,58.1296511336851,62.23192325528212,./Dataset/AIGCIQA2023/Image/allimg/625.png,DallE,Style & Format,Illustrations,"an emoji of a baby penguin wearing a blue hat, red gloves, green shirt, and yellow pants"
58.14645443393929,58.71376809433069,56.042665714290685,./Dataset/AIGCIQA2023/Image/allimg/626.png,DallE,Style & Format,Illustrations,"an emoji of a baby penguin wearing a blue hat, red gloves, green shirt, and yellow pants"
57.94781320854129,50.51172515684426,50.09110957978144,./Dataset/AIGCIQA2023/Image/allimg/627.png,DallE,Style & Format,Illustrations,"an emoji of a baby penguin wearing a blue hat, red gloves, green shirt, and yellow pants"
52.57933963527898,49.36257255307176,52.86361994131708,./Dataset/AIGCIQA2023/Image/allimg/628.png,DallE,Style & Format,Arts,an oil painting of a tree and a building
52.0397226478642,56.962149463095685,56.77681050855181,./Dataset/AIGCIQA2023/Image/allimg/629.png,DallE,Style & Format,Arts,an oil painting of a tree and a building
53.37044534898713,56.54337114641468,58.54013885049011,./Dataset/AIGCIQA2023/Image/allimg/630.png,DallE,Style & Format,Arts,an oil painting of a tree and a building
49.81190245217147,49.28453889210882,52.41327863296915,./Dataset/AIGCIQA2023/Image/allimg/631.png,DallE,Style & Format,Arts,an oil painting of a tree and a building
49.14915797536254,55.1755029355276,55.82560964718103,./Dataset/AIGCIQA2023/Image/allimg/632.png,DallE,Style & Format,Outdoor Scenes,a painting of a white country home with a wrap-around porch
47.82526082248045,49.33729806275021,52.83316419158037,./Dataset/AIGCIQA2023/Image/allimg/633.png,DallE,Style & Format,Outdoor Scenes,a painting of a white country home with a wrap-around porch
60.108802473589336,55.83919306974817,59.85841111052984,./Dataset/AIGCIQA2023/Image/allimg/634.png,DallE,Style & Format,Outdoor Scenes,a painting of a white country home with a wrap-around porch
59.11560731167041,56.33524225266787,61.83560752714012,./Dataset/AIGCIQA2023/Image/allimg/635.png,DallE,Style & Format,Outdoor Scenes,a painting of a white country home with a wrap-around porch
51.14824120988128,50.12176625983251,53.103468344168576,./Dataset/AIGCIQA2023/Image/allimg/636.png,DallE,Style & Format,World Knowledge,Downtown Shanghai at sunrise. detailed ink wash.
47.62330353954455,52.14990137075127,53.558397234830615,./Dataset/AIGCIQA2023/Image/allimg/637.png,DallE,Style & Format,World Knowledge,Downtown Shanghai at sunrise. detailed ink wash.
50.3473634948255,47.66551438555493,55.58134140054226,./Dataset/AIGCIQA2023/Image/allimg/638.png,DallE,Style & Format,World Knowledge,Downtown Shanghai at sunrise. detailed ink wash.
55.21322811165072,54.70897991145889,53.95720229849636,./Dataset/AIGCIQA2023/Image/allimg/639.png,DallE,Style & Format,World Knowledge,Downtown Shanghai at sunrise. detailed ink wash.
51.79644314802984,50.93468932271367,47.957352493227326,./Dataset/AIGCIQA2023/Image/allimg/640.png,DallE,Writing & Symbols,Animals,"a cartoon of a dog saying ""I see what you did there"""
48.779968912925696,43.40993194892518,38.60102722062038,./Dataset/AIGCIQA2023/Image/allimg/641.png,DallE,Writing & Symbols,Animals,"a cartoon of a dog saying ""I see what you did there"""
60.23615224943629,57.10263039751048,56.1968290393918,./Dataset/AIGCIQA2023/Image/allimg/642.png,DallE,Writing & Symbols,Animals,"a cartoon of a dog saying ""I see what you did there"""
55.19090944682548,52.277920345246365,47.609117076895,./Dataset/AIGCIQA2023/Image/allimg/643.png,DallE,Writing & Symbols,Animals,"a cartoon of a dog saying ""I see what you did there"""
55.393399650954144,48.94482117865095,48.98685341142208,./Dataset/AIGCIQA2023/Image/allimg/644.png,DallE,Writing & Symbols,People,the word 'HELLO' on a girl's face
65.99151767254561,64.62270880331724,54.9649573067811,./Dataset/AIGCIQA2023/Image/allimg/645.png,DallE,Writing & Symbols,People,the word 'HELLO' on a girl's face
52.62368648238604,48.14712928624754,53.15725066305273,./Dataset/AIGCIQA2023/Image/allimg/646.png,DallE,Writing & Symbols,People,the word 'HELLO' on a girl's face
66.118306548423,65.89318629036286,56.847854284863615,./Dataset/AIGCIQA2023/Image/allimg/647.png,DallE,Writing & Symbols,People,the word 'HELLO' on a girl's face
55.51811295106931,50.66693434253595,52.9554103216975,./Dataset/AIGCIQA2023/Image/allimg/648.png,DallE,Writing & Symbols,Vehicles,a hot air balloon with chameleon logo. the sun is shining and puffy white clouds are in the background.
54.03231290179683,47.49069433846621,51.498729759477214,./Dataset/AIGCIQA2023/Image/allimg/649.png,DallE,Writing & Symbols,Vehicles,a hot air balloon with chameleon logo. the sun is shining and puffy white clouds are in the background.
55.93784735555371,48.98166134330776,44.68785063412583,./Dataset/AIGCIQA2023/Image/allimg/650.png,DallE,Writing & Symbols,Vehicles,a hot air balloon with chameleon logo. the sun is shining and puffy white clouds are in the background.
57.00070816409874,50.32911543278456,50.70491759979296,./Dataset/AIGCIQA2023/Image/allimg/651.png,DallE,Writing & Symbols,Vehicles,a hot air balloon with chameleon logo. the sun is shining and puffy white clouds are in the background.
62.80699967209622,60.71011723199855,52.46404225748661,./Dataset/AIGCIQA2023/Image/allimg/652.png,DallE,Writing & Symbols,Artifacts,A sign that says Deep Learning
57.1037415728869,54.718366697394536,52.82833527329839,./Dataset/AIGCIQA2023/Image/allimg/653.png,DallE,Writing & Symbols,Artifacts,A sign that says Deep Learning
60.98024142618813,55.67933602329507,48.794590163005424,./Dataset/AIGCIQA2023/Image/allimg/654.png,DallE,Writing & Symbols,Artifacts,A sign that says Deep Learning
55.33733858517528,52.68269303250135,47.331971456524464,./Dataset/AIGCIQA2023/Image/allimg/655.png,DallE,Writing & Symbols,Artifacts,A sign that says Deep Learning
51.77265796212782,54.43211441391039,48.36437950351837,./Dataset/AIGCIQA2023/Image/allimg/656.png,DallE,Writing & Symbols,Produce & Plants,the word 'APPLE' on an apple
49.51852726027247,45.14951052171115,45.1134321572777,./Dataset/AIGCIQA2023/Image/allimg/657.png,DallE,Writing & Symbols,Produce & Plants,the word 'APPLE' on an apple
56.61674476226972,64.28850576902886,63.72626552359592,./Dataset/AIGCIQA2023/Image/allimg/658.png,DallE,Writing & Symbols,Produce & Plants,the word 'APPLE' on an apple
57.518162029199175,52.91531878695533,50.5914623564935,./Dataset/AIGCIQA2023/Image/allimg/659.png,DallE,Writing & Symbols,Produce & Plants,the word 'APPLE' on an apple
53.71413809308434,59.29556733629435,49.69661562462238,./Dataset/AIGCIQA2023/Image/allimg/660.png,DallE,Writing & Symbols,Food & Beverage,"Two cups of coffee, one with latte art of the words ""LOVE"" written in one. The other has latte art of the words ""PEACE"" written in the other."
56.024288444050704,52.58928311635261,45.70432536079276,./Dataset/AIGCIQA2023/Image/allimg/661.png,DallE,Writing & Symbols,Food & Beverage,"Two cups of coffee, one with latte art of the words ""LOVE"" written in one. The other has latte art of the words ""PEACE"" written in the other."
57.29731789334062,57.86953861363262,47.19153840952264,./Dataset/AIGCIQA2023/Image/allimg/662.png,DallE,Writing & Symbols,Food & Beverage,"Two cups of coffee, one with latte art of the words ""LOVE"" written in one. The other has latte art of the words ""PEACE"" written in the other."
61.513334615533495,59.9005880050169,49.53118583068424,./Dataset/AIGCIQA2023/Image/allimg/663.png,DallE,Writing & Symbols,Food & Beverage,"Two cups of coffee, one with latte art of the words ""LOVE"" written in one. The other has latte art of the words ""PEACE"" written in the other."
52.57482876172346,55.79031845601854,56.2913669449372,./Dataset/AIGCIQA2023/Image/allimg/664.png,DallE,Writing & Symbols,Illustrations,the word 'START'
60.006453355166514,61.67196435962815,68.08166399981366,./Dataset/AIGCIQA2023/Image/allimg/665.png,DallE,Writing & Symbols,Illustrations,the word 'START'
61.51834927557392,59.51204561350147,56.5069664216,./Dataset/AIGCIQA2023/Image/allimg/666.png,DallE,Writing & Symbols,Illustrations,the word 'START'
52.11198548672939,61.90551372170837,52.031552681663776,./Dataset/AIGCIQA2023/Image/allimg/667.png,DallE,Writing & Symbols,Illustrations,the word 'START'
53.09007142720414,51.928680177102045,52.96786295275858,./Dataset/AIGCIQA2023/Image/allimg/668.png,DallE,Writing & Symbols,Indoor Scenes,"a yellow wall with 'Hello, world.' written on it"
55.317872329429406,53.5473513119919,47.13242916422646,./Dataset/AIGCIQA2023/Image/allimg/669.png,DallE,Writing & Symbols,Indoor Scenes,"a yellow wall with 'Hello, world.' written on it"
51.87420887278163,53.13509081237397,48.28113404008049,./Dataset/AIGCIQA2023/Image/allimg/670.png,DallE,Writing & Symbols,Indoor Scenes,"a yellow wall with 'Hello, world.' written on it"
43.47861316567448,44.04523487536314,44.55943744538912,./Dataset/AIGCIQA2023/Image/allimg/671.png,DallE,Writing & Symbols,Indoor Scenes,"a yellow wall with 'Hello, world.' written on it"
67.4251529027297,67.3340094649211,53.656919633177765,./Dataset/AIGCIQA2023/Image/allimg/672.png,DallE,Writing & Symbols,Outdoor Scenes,a store front with 'Grassy Meadow' written on it
60.704090530830726,58.45828776204362,51.297710554619,./Dataset/AIGCIQA2023/Image/allimg/673.png,DallE,Writing & Symbols,Outdoor Scenes,a store front with 'Grassy Meadow' written on it
64.08160744938205,59.8294542554002,47.971465730671774,./Dataset/AIGCIQA2023/Image/allimg/674.png,DallE,Writing & Symbols,Outdoor Scenes,a store front with 'Grassy Meadow' written on it
54.309903126958446,53.63566126219117,46.614424687143256,./Dataset/AIGCIQA2023/Image/allimg/675.png,DallE,Writing & Symbols,Outdoor Scenes,a store front with 'Grassy Meadow' written on it
64.6681221242397,61.71249125908014,51.44002115865554,./Dataset/AIGCIQA2023/Image/allimg/676.png,DallE,Writing & Symbols,World Knowledge,"A green sign that says ""Very Deep Learning"" and is at the edge of the Grand Canyon."
61.18194707047907,61.54329054387375,48.4838032304424,./Dataset/AIGCIQA2023/Image/allimg/677.png,DallE,Writing & Symbols,World Knowledge,"A green sign that says ""Very Deep Learning"" and is at the edge of the Grand Canyon."
55.75224036814367,55.25429795101645,44.72588891778503,./Dataset/AIGCIQA2023/Image/allimg/678.png,DallE,Writing & Symbols,World Knowledge,"A green sign that says ""Very Deep Learning"" and is at the edge of the Grand Canyon."
63.58505655883133,62.65962891384847,53.11593132734024,./Dataset/AIGCIQA2023/Image/allimg/679.png,DallE,Writing & Symbols,World Knowledge,"A green sign that says ""Very Deep Learning"" and is at the edge of the Grand Canyon."
59.55959348789886,60.42549015594797,69.32969163489717,./Dataset/AIGCIQA2023/Image/allimg/704.png,DallE,Quantity,Illustrations,three small yellow boxes
49.84563670031486,59.44293262522256,64.2186862656199,./Dataset/AIGCIQA2023/Image/allimg/705.png,DallE,Quantity,Illustrations,three small yellow boxes
67.03519504233982,62.63075591438834,68.15968332773232,./Dataset/AIGCIQA2023/Image/allimg/706.png,DallE,Quantity,Illustrations,three small yellow boxes
58.62307540585071,59.4094642667146,62.77396386881387,./Dataset/AIGCIQA2023/Image/allimg/707.png,DallE,Quantity,Illustrations,three small yellow boxes
55.68146065941568,51.30630376330036,53.91999179495281,./Dataset/AIGCIQA2023/Image/allimg/744.png,DallE,Perspective,Illustrations,A robot with a black visor and the number 42 on its chest. It stands proudly in front of an F1 race car. The sun is setting on a cityscape in the background. wide-angle view. comic book illustration.
61.99070474503121,55.33757209054526,50.73291892788247,./Dataset/AIGCIQA2023/Image/allimg/745.png,DallE,Perspective,Illustrations,A robot with a black visor and the number 42 on its chest. It stands proudly in front of an F1 race car. The sun is setting on a cityscape in the background. wide-angle view. comic book illustration.
47.26898585640658,46.490119341178975,42.05274440026583,./Dataset/AIGCIQA2023/Image/allimg/746.png,DallE,Perspective,Illustrations,A robot with a black visor and the number 42 on its chest. It stands proudly in front of an F1 race car. The sun is setting on a cityscape in the background. wide-angle view. comic book illustration.
57.28739662710623,58.39822831983607,55.7701605597181,./Dataset/AIGCIQA2023/Image/allimg/747.png,DallE,Perspective,Illustrations,A robot with a black visor and the number 42 on its chest. It stands proudly in front of an F1 race car. The sun is setting on a cityscape in the background. wide-angle view. comic book illustration.
53.68126002399721,53.46267448142056,51.359638441254376,./Dataset/AIGCIQA2023/Image/allimg/784.png,DallE,Linguistic Structures,Illustrations,We painted the wall with cracks.
61.58001716681103,57.89914765301317,51.322852446411744,./Dataset/AIGCIQA2023/Image/allimg/785.png,DallE,Linguistic Structures,Illustrations,We painted the wall with cracks.
64.23277533299503,60.79002207922836,61.62344578958442,./Dataset/AIGCIQA2023/Image/allimg/786.png,DallE,Linguistic Structures,Illustrations,We painted the wall with cracks.
59.05459680140406,61.22266401903529,58.21862891406662,./Dataset/AIGCIQA2023/Image/allimg/787.png,DallE,Linguistic Structures,Illustrations,We painted the wall with cracks.
39.84690040905544,41.8631615697998,40.59147554608823,./Dataset/AIGCIQA2023/Image/allimg/852.png,GLIDE,Simple Detail,Artifacts,a teddy bear on a skateboard
39.48014996906412,43.629217562211785,39.464041455149086,./Dataset/AIGCIQA2023/Image/allimg/853.png,GLIDE,Simple Detail,Artifacts,a teddy bear on a skateboard
40.02214196956344,40.11706606031132,39.865137775740685,./Dataset/AIGCIQA2023/Image/allimg/854.png,GLIDE,Simple Detail,Artifacts,a teddy bear on a skateboard
40.689584594239605,52.67824246220464,44.04211794163048,./Dataset/AIGCIQA2023/Image/allimg/855.png,GLIDE,Simple Detail,Artifacts,a teddy bear on a skateboard
39.24153346919197,41.73392227639386,41.09316245820827,./Dataset/AIGCIQA2023/Image/allimg/864.png,GLIDE,Simple Detail,Illustrations,A heart made of chocolate
43.99743649438366,49.420233984112336,44.73932976650974,./Dataset/AIGCIQA2023/Image/allimg/865.png,GLIDE,Simple Detail,Illustrations,A heart made of chocolate
43.35146637654115,53.07466697074956,54.90589547953672,./Dataset/AIGCIQA2023/Image/allimg/866.png,GLIDE,Simple Detail,Illustrations,A heart made of chocolate
45.95826963702228,53.45581120927129,54.96005087353784,./Dataset/AIGCIQA2023/Image/allimg/867.png,GLIDE,Simple Detail,Illustrations,A heart made of chocolate
36.54902962244408,39.06113769079722,38.19066447925925,./Dataset/AIGCIQA2023/Image/allimg/880.png,GLIDE,Complex,Animals,A donkey is playing tug-of-war against an octopus. The donkey holds the rope in its mouth. A cat is jumping over the rope.
39.21361163924034,38.62783424739145,43.3913688623076,./Dataset/AIGCIQA2023/Image/allimg/881.png,GLIDE,Complex,Animals,A donkey is playing tug-of-war against an octopus. The donkey holds the rope in its mouth. A cat is jumping over the rope.
40.40904052939722,38.48132474138244,37.76028080737591,./Dataset/AIGCIQA2023/Image/allimg/882.png,GLIDE,Complex,Animals,A donkey is playing tug-of-war against an octopus. The donkey holds the rope in its mouth. A cat is jumping over the rope.
37.42399758893213,33.79682352676964,39.61977531903938,./Dataset/AIGCIQA2023/Image/allimg/883.png,GLIDE,Complex,Animals,A donkey is playing tug-of-war against an octopus. The donkey holds the rope in its mouth. A cat is jumping over the rope.
37.750313143063394,43.46701389802221,42.97755381823184,./Dataset/AIGCIQA2023/Image/allimg/892.png,GLIDE,Complex,Artifacts,a propaganda poster depicting a cat dressed as french emperor napoleon holding a piece of cheese
33.958888438911416,37.88913831529249,40.20786362113836,./Dataset/AIGCIQA2023/Image/allimg/893.png,GLIDE,Complex,Artifacts,a propaganda poster depicting a cat dressed as french emperor napoleon holding a piece of cheese
39.98326602264463,43.778459492564814,39.72835867334171,./Dataset/AIGCIQA2023/Image/allimg/894.png,GLIDE,Complex,Artifacts,a propaganda poster depicting a cat dressed as french emperor napoleon holding a piece of cheese
38.39996468294759,39.22855670746335,39.21107165607079,./Dataset/AIGCIQA2023/Image/allimg/895.png,GLIDE,Complex,Artifacts,a propaganda poster depicting a cat dressed as french emperor napoleon holding a piece of cheese
40.363863875609525,40.68314660177264,36.718915986610256,./Dataset/AIGCIQA2023/Image/allimg/904.png,GLIDE,Complex,Illustrations,"A set of 2x2 emoji icons with happy, angry, surprised and sobbing faces. The emoji icons look like colorful macarons. All of the macarons are wearing cowboy hats."
42.22304921177186,46.19634603517024,39.36064261881186,./Dataset/AIGCIQA2023/Image/allimg/905.png,GLIDE,Complex,Illustrations,"A set of 2x2 emoji icons with happy, angry, surprised and sobbing faces. The emoji icons look like colorful macarons. All of the macarons are wearing cowboy hats."
37.69043164560342,38.420982831653816,36.387544801421846,./Dataset/AIGCIQA2023/Image/allimg/906.png,GLIDE,Complex,Illustrations,"A set of 2x2 emoji icons with happy, angry, surprised and sobbing faces. The emoji icons look like colorful macarons. All of the macarons are wearing cowboy hats."
35.421329218706866,44.15583124625768,40.66924251334503,./Dataset/AIGCIQA2023/Image/allimg/907.png,GLIDE,Complex,Illustrations,"A set of 2x2 emoji icons with happy, angry, surprised and sobbing faces. The emoji icons look like colorful macarons. All of the macarons are wearing cowboy hats."
37.49027109348287,40.53927115064791,43.79214457732401,./Dataset/AIGCIQA2023/Image/allimg/916.png,GLIDE,Complex,World Knowledge,"An anime illustration of Sydney Opera House sitting next to Eiffel tower, under a blue night sky of roiling energy, exploding yellow stars, and radiating swirls of blu"
39.87543504692641,43.73798923500324,47.20084011987485,./Dataset/AIGCIQA2023/Image/allimg/917.png,GLIDE,Complex,World Knowledge,"An anime illustration of Sydney Opera House sitting next to Eiffel tower, under a blue night sky of roiling energy, exploding yellow stars, and radiating swirls of blu"
45.7577382768975,45.84976477712946,51.05322363100497,./Dataset/AIGCIQA2023/Image/allimg/918.png,GLIDE,Complex,World Knowledge,"An anime illustration of Sydney Opera House sitting next to Eiffel tower, under a blue night sky of roiling energy, exploding yellow stars, and radiating swirls of blu"
44.79670632907936,48.1222287206198,47.86913696322211,./Dataset/AIGCIQA2023/Image/allimg/919.png,GLIDE,Complex,World Knowledge,"An anime illustration of Sydney Opera House sitting next to Eiffel tower, under a blue night sky of roiling energy, exploding yellow stars, and radiating swirls of blu"
43.92311384288047,41.4321675671095,38.94612216790987,./Dataset/AIGCIQA2023/Image/allimg/920.png,GLIDE,Fine-grained Detail,Animals,a dolphin in an astronaut suit on saturn
37.32363326524906,41.05033572289934,41.248829643814936,./Dataset/AIGCIQA2023/Image/allimg/921.png,GLIDE,Fine-grained Detail,Animals,a dolphin in an astronaut suit on saturn
44.30788637782291,48.2130124335228,42.83928220934231,./Dataset/AIGCIQA2023/Image/allimg/922.png,GLIDE,Fine-grained Detail,Animals,a dolphin in an astronaut suit on saturn
42.45807557343674,47.22339494603004,39.604828119867065,./Dataset/AIGCIQA2023/Image/allimg/923.png,GLIDE,Fine-grained Detail,Animals,a dolphin in an astronaut suit on saturn
44.02499780756652,43.27050383016952,41.79887849540574,./Dataset/AIGCIQA2023/Image/allimg/932.png,GLIDE,Fine-grained Detail,Artifacts,purple lego dollhouse with a pool and a swing
41.64386788176969,43.70258044920019,50.76137041736771,./Dataset/AIGCIQA2023/Image/allimg/933.png,GLIDE,Fine-grained Detail,Artifacts,purple lego dollhouse with a pool and a swing
37.712468571706765,38.129745837711575,49.400161124734645,./Dataset/AIGCIQA2023/Image/allimg/934.png,GLIDE,Fine-grained Detail,Artifacts,purple lego dollhouse with a pool and a swing
40.40779684154405,48.34797545883255,44.87825563405777,./Dataset/AIGCIQA2023/Image/allimg/935.png,GLIDE,Fine-grained Detail,Artifacts,purple lego dollhouse with a pool and a swing
46.54323090923794,49.29163280129906,44.71855008403405,./Dataset/AIGCIQA2023/Image/allimg/944.png,GLIDE,Fine-grained Detail,Illustrations,a kids' book cover with an illustration of white dog driving a red pickup truck
37.59180809655418,45.44783958223178,43.18092108894044,./Dataset/AIGCIQA2023/Image/allimg/945.png,GLIDE,Fine-grained Detail,Illustrations,a kids' book cover with an illustration of white dog driving a red pickup truck
39.451796781565534,41.97805796642135,42.45701605377514,./Dataset/AIGCIQA2023/Image/allimg/946.png,GLIDE,Fine-grained Detail,Illustrations,a kids' book cover with an illustration of white dog driving a red pickup truck
46.9716968447292,49.34903926372037,47.35694422317313,./Dataset/AIGCIQA2023/Image/allimg/947.png,GLIDE,Fine-grained Detail,Illustrations,a kids' book cover with an illustration of white dog driving a red pickup truck
45.3150185527052,47.859287725470566,40.99710589012503,./Dataset/AIGCIQA2023/Image/allimg/956.png,GLIDE,Fine-grained Detail,World Knowledge,a teddy bear on a skateboard in times square
37.28138021311109,41.14239386579559,41.27308149102381,./Dataset/AIGCIQA2023/Image/allimg/957.png,GLIDE,Fine-grained Detail,World Knowledge,a teddy bear on a skateboard in times square
44.07184689421308,55.030258015355045,43.94224073233926,./Dataset/AIGCIQA2023/Image/allimg/958.png,GLIDE,Fine-grained Detail,World Knowledge,a teddy bear on a skateboard in times square
39.39321837716536,44.81016503366093,42.73842672116619,./Dataset/AIGCIQA2023/Image/allimg/959.png,GLIDE,Fine-grained Detail,World Knowledge,a teddy bear on a skateboard in times square
43.58328812912188,40.88492162617308,64.43503735276174,./Dataset/AIGCIQA2023/Image/allimg/960.png,GLIDE,Imagination,Animals,A blue colored dog
41.98507812680123,47.08788657153181,51.26105547410542,./Dataset/AIGCIQA2023/Image/allimg/961.png,GLIDE,Imagination,Animals,A blue colored dog
50.97934481248655,55.62217761555631,54.45358682132533,./Dataset/AIGCIQA2023/Image/allimg/962.png,GLIDE,Imagination,Animals,A blue colored dog
39.12775960961308,47.04645762800695,39.71786626193051,./Dataset/AIGCIQA2023/Image/allimg/963.png,GLIDE,Imagination,Animals,A blue colored dog
39.40350273377072,41.76959757009659,42.31920353940731,./Dataset/AIGCIQA2023/Image/allimg/964.png,GLIDE,Imagination,People,A photo of an astronaut riding a horse in the forest.
39.27984959124366,41.58815159822968,37.2788733214704,./Dataset/AIGCIQA2023/Image/allimg/965.png,GLIDE,Imagination,People,A photo of an astronaut riding a horse in the forest.
35.47178082107253,42.27197832051393,42.94375777639178,./Dataset/AIGCIQA2023/Image/allimg/966.png,GLIDE,Imagination,People,A photo of an astronaut riding a horse in the forest.
34.48076096949393,40.03557996207656,33.33154397176035,./Dataset/AIGCIQA2023/Image/allimg/967.png,GLIDE,Imagination,People,A photo of an astronaut riding a horse in the forest.
38.60278900604405,42.96464545221989,34.17141251519202,./Dataset/AIGCIQA2023/Image/allimg/968.png,GLIDE,Imagination,Vehicles,A bicycle on top of a boat
40.68409512230626,42.99502812494373,40.44969773933528,./Dataset/AIGCIQA2023/Image/allimg/969.png,GLIDE,Imagination,Vehicles,A bicycle on top of a boat
40.6515707503196,46.41921757356587,46.29591674259209,./Dataset/AIGCIQA2023/Image/allimg/970.png,GLIDE,Imagination,Vehicles,A bicycle on top of a boat
